freq_invcm,wavlen_um,path_thermal_cm,path_thermal_mum,surface_emission_cm,surface_emission_umu,surface_reflected_cm,surface_reflected_mum,total_radiance_cm,total_radiance_mum,integral_cm,total_trans
60.0,166.667,5.54e-07,2e-07,0.0,0.0,0.0,0.0,5.54e-07,2e-07,1.26e-05,0.0
62.0,161.29,5.89e-07,2.27e-07,0.0,0.0,0.0,0.0,5.89e-07,2.27e-07,1.37e-05,0.0
64.0,156.25,6.26e-07,2.56e-07,0.0,0.0,0.0,0.0,6.26e-07,2.56e-07,1.5e-05,0.0
66.0,151.515,6.8e-07,2.96e-07,0.0,0.0,0.0,0.0,6.8e-07,2.96e-07,1.63e-05,0.0
68.0,147.059,7.04e-07,3.26e-07,0.0,0.0,0.0,0.0,7.04e-07,3.26e-07,1.78e-05,0.0
70.0,142.857,7.36e-07,3.61e-07,0.0,0.0,0.0,0.0,7.36e-07,3.61e-07,1.92e-05,0.0
72.0,138.889,7.48e-07,3.88e-07,0.0,0.0,0.0,0.0,7.48e-07,3.88e-07,2.07e-05,0.0
74.0,135.135,7.72e-07,4.23e-07,0.0,0.0,0.0,0.0,7.72e-07,4.23e-07,2.23e-05,0.0
76.0,131.579,8.27e-07,4.78e-07,0.0,0.0,0.0,0.0,8.27e-07,4.78e-07,2.39e-05,0.0
78.0,128.205,8.66e-07,5.27e-07,0.0,0.0,0.0,0.0,8.66e-07,5.27e-07,2.57e-05,0.0
80.0,125.0,8.95e-07,5.73e-07,0.0,0.0,0.0,0.0,8.95e-07,5.73e-07,2.74e-05,0.0
82.0,121.951,9.51e-07,6.4e-07,0.0,0.0,0.0,0.0,9.51e-07,6.4e-07,2.94e-05,0.0
84.0,119.048,1.02e-06,7.22e-07,0.0,0.0,0.0,0.0,1.02e-06,7.22e-07,3.14e-05,0.0
86.0,116.279,1.05e-06,7.76e-07,0.0,0.0,0.0,0.0,1.05e-06,7.76e-07,3.35e-05,0.0
88.0,113.636,1.04e-06,8.04e-07,0.0,0.0,0.0,0.0,1.04e-06,8.04e-07,3.56e-05,0.0
90.0,111.111,1.09e-06,8.79e-07,0.0,0.0,0.0,0.0,1.09e-06,8.79e-07,3.77e-05,0.0
92.0,108.696,1.12e-06,9.51e-07,0.0,0.0,0.0,0.0,1.12e-06,9.51e-07,4e-05,0.0
94.0,106.383,1.18e-06,1.04e-06,0.0,0.0,0.0,0.0,1.18e-06,1.04e-06,4.24e-05,0.0
96.0,104.167,1.24e-06,1.14e-06,0.0,0.0,0.0,0.0,1.24e-06,1.14e-06,4.48e-05,0.0
98.0,102.041,1.26e-06,1.21e-06,0.0,0.0,0.0,0.0,1.26e-06,1.21e-06,4.74e-05,0.0
100.0,100.0,1.26e-06,1.26e-06,0.0,0.0,0.0,0.0,1.26e-06,1.26e-06,4.99e-05,0.0
102.0,98.039,1.34e-06,1.39e-06,0.0,0.0,0.0,0.0,1.34e-06,1.39e-06,5.26e-05,0.0
104.0,96.154,1.38e-06,1.5e-06,0.0,0.0,0.0,0.0,1.38e-06,1.5e-06,5.53e-05,0.0
106.0,94.34,1.42e-06,1.59e-06,0.0,0.0,0.0,0.0,1.42e-06,1.59e-06,5.82e-05,0.0
108.0,92.593,1.53e-06,1.78e-06,0.0,0.0,0.0,0.0,1.53e-06,1.78e-06,6.12e-05,0.0
110.0,90.909,1.57e-06,1.9e-06,0.0,0.0,0.0,0.0,1.57e-06,1.9e-06,6.44e-05,0.0
112.0,89.286,1.62e-06,2.03e-06,0.0,0.0,0.0,0.0,1.62e-06,2.03e-06,6.76e-05,0.0
114.0,87.719,1.74e-06,2.27e-06,0.0,0.0,0.0,0.0,1.74e-06,2.27e-06,7.11e-05,0.0
116.0,86.207,1.78e-06,2.39e-06,0.0,0.0,0.0,0.0,1.78e-06,2.39e-06,7.46e-05,0.0
118.0,84.746,1.77e-06,2.46e-06,0.0,0.0,0.0,0.0,1.77e-06,2.46e-06,7.82e-05,0.0
120.0,83.333,1.74e-06,2.51e-06,0.0,0.0,0.0,0.0,1.74e-06,2.51e-06,8.16e-05,0.0
122.0,81.967,1.77e-06,2.63e-06,0.0,0.0,0.0,0.0,1.77e-06,2.63e-06,8.52e-05,0.0
124.0,80.645,1.88e-06,2.88e-06,0.0,0.0,0.0,0.0,1.88e-06,2.88e-06,8.89e-05,0.0
126.0,79.365,1.88e-06,2.98e-06,0.0,0.0,0.0,0.0,1.88e-06,2.98e-06,9.27e-05,0.0
128.0,78.125,1.95e-06,3.19e-06,0.0,0.0,0.0,0.0,1.95e-06,3.19e-06,9.66e-05,0.0
130.0,76.923,2.04e-06,3.45e-06,0.0,0.0,0.0,0.0,2.04e-06,3.45e-06,0.000101,0.0
132.0,75.758,2e-06,3.49e-06,0.0,0.0,0.0,0.0,2e-06,3.49e-06,0.000105,0.0
134.0,74.627,2.1e-06,3.77e-06,0.0,0.0,0.0,0.0,2.1e-06,3.77e-06,0.000109,0.0
136.0,73.529,2.23e-06,4.13e-06,0.0,0.0,0.0,0.0,2.23e-06,4.13e-06,0.000113,0.0
138.0,72.464,2.2e-06,4.18e-06,0.0,0.0,0.0,0.0,2.2e-06,4.18e-06,0.000118,0.0
140.0,71.429,2.18e-06,4.27e-06,0.0,0.0,0.0,0.0,2.18e-06,4.27e-06,0.000122,0.0
142.0,70.423,2.35e-06,4.74e-06,0.0,0.0,0.0,0.0,2.35e-06,4.74e-06,0.000127,0.0
144.0,69.444,2.5e-06,5.19e-06,0.0,0.0,0.0,0.0,2.5e-06,5.19e-06,0.000132,0.0
146.0,68.493,2.52e-06,5.38e-06,0.0,0.0,0.0,0.0,2.52e-06,5.38e-06,0.000137,0.0
148.0,67.568,2.43e-06,5.31e-06,0.0,0.0,0.0,0.0,2.43e-06,5.31e-06,0.000142,0.0
150.0,66.667,2.33e-06,5.25e-06,0.0,0.0,0.0,0.0,2.33e-06,5.25e-06,0.000146,0.0
152.0,65.789,2.41e-06,5.57e-06,0.0,0.0,0.0,0.0,2.41e-06,5.57e-06,0.000151,0.0
154.0,64.935,2.56e-06,6.06e-06,0.0,0.0,0.0,0.0,2.56e-06,6.06e-06,0.000156,0.0
156.0,64.103,2.65e-06,6.45e-06,0.0,0.0,0.0,0.0,2.65e-06,6.45e-06,0.000162,0.0
158.0,63.291,2.68e-06,6.69e-06,0.0,0.0,0.0,0.0,2.68e-06,6.69e-06,0.000167,0.0
160.0,62.5,2.84e-06,7.27e-06,0.0,0.0,0.0,0.0,2.84e-06,7.27e-06,0.000173,0.0
162.0,61.728,2.96e-06,7.78e-06,0.0,0.0,0.0,0.0,2.96e-06,7.78e-06,0.000179,0.0
164.0,60.976,3.03e-06,8.15e-06,0.0,0.0,0.0,0.0,3.03e-06,8.15e-06,0.000185,0.0
166.0,60.241,2.97e-06,8.18e-06,0.0,0.0,0.0,0.0,2.97e-06,8.18e-06,0.000191,0.0
168.0,59.524,2.93e-06,8.26e-06,0.0,0.0,0.0,0.0,2.93e-06,8.26e-06,0.000196,0.0
170.0,58.824,2.87e-06,8.31e-06,0.0,0.0,0.0,0.0,2.87e-06,8.31e-06,0.000202,0.0
172.0,58.14,2.95e-06,8.72e-06,0.0,0.0,0.0,0.0,2.95e-06,8.72e-06,0.000208,0.0
174.0,57.471,3.03e-06,9.19e-06,0.0,0.0,0.0,0.0,3.03e-06,9.19e-06,0.000214,0.0
176.0,56.818,3.06e-06,9.48e-06,0.0,0.0,0.0,0.0,3.06e-06,9.48e-06,0.00022,0.0
178.0,56.18,3.11e-06,9.84e-06,0.0,0.0,0.0,0.0,3.11e-06,9.84e-06,0.000226,0.0
180.0,55.556,3.27e-06,1.06e-05,0.0,0.0,0.0,0.0,3.27e-06,1.06e-05,0.000233,0.0
182.0,54.945,3.37e-06,1.12e-05,0.0,0.0,0.0,0.0,3.37e-06,1.12e-05,0.00024,0.0
184.0,54.348,3.53e-06,1.2e-05,0.0,0.0,0.0,0.0,3.53e-06,1.2e-05,0.000247,0.0
186.0,53.763,3.57e-06,1.24e-05,0.0,0.0,0.0,0.0,3.57e-06,1.24e-05,0.000254,0.0
188.0,53.191,3.46e-06,1.22e-05,0.0,0.0,0.0,0.0,3.46e-06,1.22e-05,0.000261,0.0
190.0,52.632,3.64e-06,1.32e-05,0.0,0.0,0.0,0.0,3.64e-06,1.32e-05,0.000268,0.0
192.0,52.083,3.73e-06,1.37e-05,0.0,0.0,0.0,0.0,3.73e-06,1.37e-05,0.000276,0.0
194.0,51.546,3.67e-06,1.38e-05,0.0,0.0,0.0,0.0,3.67e-06,1.38e-05,0.000283,0.0
196.0,51.02,3.74e-06,1.44e-05,0.0,0.0,0.0,0.0,3.74e-06,1.44e-05,0.00029,0.0
198.0,50.505,3.82e-06,1.5e-05,0.0,0.0,0.0,0.0,3.82e-06,1.5e-05,0.000298,0.0
200.0,50.0,3.75e-06,1.5e-05,0.0,0.0,0.0,0.0,3.75e-06,1.5e-05,0.000306,0.0
202.0,49.505,3.54e-06,1.44e-05,0.0,0.0,0.0,0.0,3.54e-06,1.44e-05,0.000313,0.0
204.0,49.02,3.7e-06,1.54e-05,0.0,0.0,0.0,0.0,3.7e-06,1.54e-05,0.00032,0.0
206.0,48.544,3.87e-06,1.64e-05,0.0,0.0,0.0,0.0,3.87e-06,1.64e-05,0.000328,0.0
208.0,48.077,3.77e-06,1.63e-05,0.0,0.0,0.0,0.0,3.77e-06,1.63e-05,0.000335,0.0
210.0,47.619,3.96e-06,1.75e-05,0.0,0.0,0.0,0.0,3.96e-06,1.75e-05,0.000343,0.0
212.0,47.17,4.1e-06,1.84e-05,0.0,0.0,0.0,0.0,4.1e-06,1.84e-05,0.000351,0.0
214.0,46.729,4.06e-06,1.86e-05,0.0,0.0,0.0,0.0,4.06e-06,1.86e-05,0.00036,0.0
216.0,46.296,4.3e-06,2e-05,0.0,0.0,0.0,0.0,4.3e-06,2e-05,0.000368,0.0
218.0,45.872,4.49e-06,2.13e-05,0.0,0.0,0.0,0.0,4.49e-06,2.13e-05,0.000377,0.0
220.0,45.455,4.34e-06,2.1e-05,0.0,0.0,0.0,0.0,4.34e-06,2.1e-05,0.000386,0.0
222.0,45.045,4.13e-06,2.03e-05,0.0,0.0,0.0,0.0,4.13e-06,2.03e-05,0.000394,0.0
224.0,44.643,4.2e-06,2.11e-05,0.0,0.0,0.0,0.0,4.2e-06,2.11e-05,0.000402,0.0
226.0,44.248,4.1e-06,2.09e-05,0.0,0.0,0.0,0.0,4.1e-06,2.09e-05,0.000411,0.0
228.0,43.86,4.15e-06,2.16e-05,0.0,0.0,0.0,0.0,4.15e-06,2.16e-05,0.000419,0.0
230.0,43.478,4.5e-06,2.38e-05,0.0,0.0,0.0,0.0,4.5e-06,2.38e-05,0.000428,0.0
232.0,43.103,4.68e-06,2.52e-05,0.0,0.0,0.0,0.0,4.68e-06,2.52e-05,0.000437,0.0
234.0,42.735,4.88e-06,2.67e-05,0.0,0.0,0.0,0.0,4.88e-06,2.67e-05,0.000447,0.0
236.0,42.373,5.04e-06,2.81e-05,0.0,0.0,0.0,0.0,5.04e-06,2.81e-05,0.000457,0.0
238.0,42.017,5.11e-06,2.9e-05,0.0,0.0,0.0,0.0,5.11e-06,2.9e-05,0.000467,0.0
240.0,41.667,5.16e-06,2.97e-05,0.0,0.0,0.0,0.0,5.16e-06,2.97e-05,0.000478,0.0
242.0,41.322,5.11e-06,2.99e-05,0.0,0.0,0.0,0.0,5.11e-06,2.99e-05,0.000488,0.0
244.0,40.984,4.78e-06,2.85e-05,0.0,0.0,0.0,0.0,4.78e-06,2.85e-05,0.000497,0.0
246.0,40.65,4.51e-06,2.73e-05,0.0,0.0,0.0,0.0,4.51e-06,2.73e-05,0.000506,0.0
248.0,40.323,4.63e-06,2.85e-05,0.0,0.0,0.0,0.0,4.63e-06,2.85e-05,0.000516,0.0
250.0,40.0,4.96e-06,3.1e-05,0.0,0.0,0.0,0.0,4.96e-06,3.1e-05,0.000526,0.0
252.0,39.683,4.87e-06,3.09e-05,0.0,0.0,0.0,0.0,4.87e-06,3.09e-05,0.000535,0.0
254.0,39.37,4.72e-06,3.04e-05,0.0,0.0,0.0,0.0,4.72e-06,3.04e-05,0.000545,0.0
256.0,39.063,5.11e-06,3.35e-05,0.0,0.0,0.0,0.0,5.11e-06,3.35e-05,0.000555,0.0
258.0,38.76,5.48e-06,3.65e-05,0.0,0.0,0.0,0.0,5.48e-06,3.65e-05,0.000566,0.0
260.0,38.462,5.66e-06,3.82e-05,0.0,0.0,0.0,0.0,5.66e-06,3.82e-05,0.000577,0.0
262.0,38.168,5.68e-06,3.9e-05,0.0,0.0,0.0,0.0,5.68e-06,3.9e-05,0.000589,0.0
264.0,37.879,5.6e-06,3.9e-05,0.0,0.0,0.0,0.0,5.6e-06,3.9e-05,0.0006,0.0
266.0,37.594,5.42e-06,3.83e-05,0.0,0.0,0.0,0.0,5.42e-06,3.83e-05,0.000611,0.0
268.0,37.313,5.65e-06,4.06e-05,0.0,0.0,0.0,0.0,5.65e-06,4.06e-05,0.000622,0.0
270.0,37.037,5.91e-06,4.31e-05,0.0,0.0,0.0,0.0,5.91e-06,4.31e-05,0.000634,0.0
272.0,36.765,5.91e-06,4.37e-05,0.0,0.0,0.0,0.0,5.91e-06,4.37e-05,0.000646,0.0
274.0,36.496,5.78e-06,4.34e-05,0.0,0.0,0.0,0.0,5.78e-06,4.34e-05,0.000657,0.0
276.0,36.232,5.4e-06,4.11e-05,0.0,0.0,0.0,0.0,5.4e-06,4.11e-05,0.000668,0.0
278.0,35.971,5.1e-06,3.94e-05,0.0,0.0,0.0,0.0,5.1e-06,3.94e-05,0.000678,0.0
280.0,35.714,5.15e-06,4.04e-05,0.0,0.0,0.0,0.0,5.15e-06,4.04e-05,0.000689,0.0
282.0,35.461,5.32e-06,4.23e-05,0.0,0.0,0.0,0.0,5.32e-06,4.23e-05,0.000699,0.0
284.0,35.211,5.78e-06,4.67e-05,0.0,0.0,0.0,0.0,5.78e-06,4.67e-05,0.000711,0.0
286.0,34.965,6.09e-06,4.98e-05,0.0,0.0,0.0,0.0,6.09e-06,4.98e-05,0.000723,0.0
288.0,34.722,5.84e-06,4.84e-05,0.0,0.0,0.0,0.0,5.84e-06,4.84e-05,0.000735,0.0
290.0,34.483,5.73e-06,4.82e-05,0.0,0.0,0.0,0.0,5.73e-06,4.82e-05,0.000746,0.0
292.0,34.247,6.23e-06,5.32e-05,0.0,0.0,0.0,0.0,6.23e-06,5.32e-05,0.000759,0.0
294.0,34.014,6.5e-06,5.62e-05,0.0,0.0,0.0,0.0,6.5e-06,5.62e-05,0.000772,0.0
296.0,33.784,6.47e-06,5.67e-05,0.0,0.0,0.0,0.0,6.47e-06,5.67e-05,0.000785,0.0
298.0,33.557,6.34e-06,5.63e-05,0.0,0.0,0.0,0.0,6.34e-06,5.63e-05,0.000797,0.0
300.0,33.333,6.15e-06,5.53e-05,0.0,0.0,0.0,0.0,6.15e-06,5.53e-05,0.000809,0.0
302.0,33.113,5.68e-06,5.18e-05,0.0,0.0,0.0,0.0,5.68e-06,5.18e-05,0.000821,0.0
304.0,32.895,5.87e-06,5.42e-05,0.0,0.0,0.0,0.0,5.87e-06,5.42e-05,0.000833,0.0
306.0,32.68,6.51e-06,6.1e-05,0.0,0.0,0.0,0.0,6.51e-06,6.1e-05,0.000846,0.0
308.0,32.468,6.74e-06,6.4e-05,0.0,0.0,0.0,0.0,6.74e-06,6.4e-05,0.000859,0.0
310.0,32.258,6.85e-06,6.58e-05,0.0,0.0,0.0,0.0,6.85e-06,6.58e-05,0.000873,0.0
312.0,32.051,6.91e-06,6.73e-05,0.0,0.0,0.0,0.0,6.91e-06,6.73e-05,0.000887,0.0
314.0,31.847,6.61e-06,6.52e-05,0.0,0.0,0.0,0.0,6.61e-06,6.52e-05,0.0009,0.0
316.0,31.646,6.63e-06,6.62e-05,0.0,0.0,0.0,0.0,6.63e-06,6.62e-05,0.000913,0.0
318.0,31.447,7.08e-06,7.16e-05,0.0,0.0,0.0,0.0,7.08e-06,7.16e-05,0.000927,0.0
320.0,31.25,7.06e-06,7.23e-05,0.0,0.0,0.0,0.0,7.06e-06,7.23e-05,0.000941,0.0
322.0,31.056,6.61e-06,6.86e-05,0.0,0.0,0.0,0.0,6.61e-06,6.86e-05,0.000955,0.0
324.0,30.864,6.24e-06,6.55e-05,0.0,0.0,0.0,0.0,6.24e-06,6.55e-05,0.000967,0.0
326.0,30.675,6.44e-06,6.84e-05,0.0,0.0,0.0,0.0,6.44e-06,6.84e-05,0.00098,0.0
328.0,30.488,6.37e-06,6.85e-05,0.0,0.0,0.0,0.0,6.37e-06,6.85e-05,0.000993,0.0
330.0,30.303,6.96e-06,7.58e-05,0.0,0.0,0.0,0.0,6.96e-06,7.58e-05,0.00101,0.0
332.0,30.12,7.29e-06,8.03e-05,0.0,0.0,0.0,0.0,7.29e-06,8.03e-05,0.00102,0.0
334.0,29.94,6.81e-06,7.59e-05,0.0,0.0,0.0,0.0,6.81e-06,7.59e-05,0.00103,0.0
336.0,29.762,6.73e-06,7.6e-05,0.0,0.0,0.0,0.0,6.73e-06,7.6e-05,0.00105,0.0
338.0,29.586,7.35e-06,8.4e-05,0.0,0.0,0.0,0.0,7.35e-06,8.4e-05,0.00106,0.0
340.0,29.412,7.18e-06,8.3e-05,0.0,0.0,0.0,0.0,7.18e-06,8.3e-05,0.00108,0.0
342.0,29.24,7.1e-06,8.31e-05,0.0,0.0,0.0,0.0,7.1e-06,8.31e-05,0.00109,0.0
344.0,29.07,7.39e-06,8.75e-05,0.0,0.0,0.0,0.0,7.39e-06,8.75e-05,0.00111,0.0
346.0,28.902,7.53e-06,9.02e-05,0.0,0.0,0.0,0.0,7.53e-06,9.02e-05,0.00112,0.0
348.0,28.736,7.31e-06,8.86e-05,0.0,0.0,0.0,0.0,7.31e-06,8.86e-05,0.00114,0.0
350.0,28.571,6.8e-06,8.33e-05,0.0,0.0,0.0,0.0,6.8e-06,8.33e-05,0.00115,0.0
352.0,28.409,6.71e-06,8.32e-05,0.0,0.0,0.0,0.0,6.71e-06,8.32e-05,0.00116,0.0
354.0,28.249,6.8e-06,8.53e-05,0.0,0.0,0.0,0.0,6.8e-06,8.53e-05,0.00118,0.0
356.0,28.09,6.88e-06,8.72e-05,0.0,0.0,0.0,0.0,6.88e-06,8.72e-05,0.00119,0.0
358.0,27.933,7.15e-06,9.17e-05,0.0,0.0,0.0,0.0,7.15e-06,9.17e-05,0.0012,0.0
360.0,27.778,7.9e-06,0.000102,0.0,0.0,0.0,0.0,7.9e-06,0.000102,0.00122,0.0
362.0,27.624,8.22e-06,0.000108,0.0,0.0,0.0,0.0,8.22e-06,0.000108,0.00124,0.0
364.0,27.473,8.35e-06,0.000111,0.0,0.0,0.0,0.0,8.35e-06,0.000111,0.00125,0.0
366.0,27.322,8.45e-06,0.000113,0.0,0.0,0.0,0.0,8.45e-06,0.000113,0.00127,0.0
368.0,27.174,8.02e-06,0.000109,0.0,0.0,0.0,0.0,8.02e-06,0.000109,0.00129,0.0
370.0,27.027,7.61e-06,0.000104,0.0,0.0,0.0,0.0,7.61e-06,0.000104,0.0013,0.0
372.0,26.882,7.93e-06,0.00011,0.0,0.0,0.0,0.0,7.93e-06,0.00011,0.00132,0.0
374.0,26.738,7.4e-06,0.000104,0.0,0.0,0.0,0.0,7.4e-06,0.000104,0.00133,0.0
376.0,26.596,7.38e-06,0.000104,0.0,0.0,0.0,0.0,7.38e-06,0.000104,0.00135,0.0
378.0,26.455,8.19e-06,0.000117,0.0,0.0,0.0,0.0,8.19e-06,0.000117,0.00136,0.0
380.0,26.316,8.6e-06,0.000124,0.0,0.0,0.0,0.0,8.6e-06,0.000124,0.00138,0.0
382.0,26.178,8.53e-06,0.000124,0.0,0.0,0.0,0.0,8.53e-06,0.000124,0.0014,0.0
384.0,26.042,7.76e-06,0.000114,0.0,0.0,0.0,0.0,7.76e-06,0.000114,0.00141,0.0
386.0,25.907,7.79e-06,0.000116,0.0,0.0,0.0,0.0,7.79e-06,0.000116,0.00143,0.0
388.0,25.773,8.75e-06,0.000132,1.4e-45,2.1e-44,0.0,0.0,8.75e-06,0.000132,0.00145,0.0
390.0,25.641,9.05e-06,0.000138,2.8e-45,4.2e-44,0.0,0.0,9.05e-06,0.000138,0.00146,0.0
392.0,25.51,8.85e-06,0.000136,0.0,0.0,0.0,0.0,8.85e-06,0.000136,0.00148,0.0
394.0,25.381,8.12e-06,0.000126,0.0,0.0,0.0,0.0,8.12e-06,0.000126,0.0015,0.0
396.0,25.253,7.46e-06,0.000117,0.0,0.0,0.0,0.0,7.46e-06,0.000117,0.00151,0.0
398.0,25.126,7.31e-06,0.000116,0.0,0.0,0.0,0.0,7.31e-06,0.000116,0.00153,0.0
400.0,25.0,7.95e-06,0.000127,0.0,0.0,0.0,0.0,7.95e-06,0.000127,0.00154,0.0
402.0,24.876,9.01e-06,0.000146,8.03e-38,1.3e-36,0.0,0.0,9.01e-06,0.000146,0.00156,0.0
404.0,24.752,9.4e-06,0.000153,3.47e-34,5.67e-33,0.0,0.0,9.4e-06,0.000153,0.00158,0.0
406.0,24.631,9.53e-06,0.000157,6.9e-31,1.14e-29,0.0,0.0,9.53e-06,0.000157,0.0016,0.0
408.0,24.51,9.71e-06,0.000162,3.51e-30,5.84e-29,0.0,0.0,9.71e-06,0.000162,0.00162,0.0
410.0,24.39,9.75e-06,0.000164,5.45e-30,9.15e-29,0.0,0.0,9.75e-06,0.000164,0.00164,0.0
412.0,24.272,9.74e-06,0.000165,3.24e-30,5.49e-29,0.0,0.0,9.74e-06,0.000165,0.00166,0.0
414.0,24.155,9.52e-06,0.000163,2.01e-31,3.45e-30,0.0,0.0,9.52e-06,0.000163,0.00168,0.0
416.0,24.038,8.85e-06,0.000153,1.36e-36,2.35e-35,0.0,0.0,8.85e-06,0.000153,0.00169,0.0
418.0,23.923,7.69e-06,0.000134,0.0,0.0,0.0,0.0,7.69e-06,0.000134,0.00171,0.0
420.0,23.81,7.75e-06,0.000137,0.0,0.0,0.0,0.0,7.75e-06,0.000137,0.00173,0.0
422.0,23.697,8.55e-06,0.000152,2.8e-45,5.04e-44,0.0,0.0,8.55e-06,0.000152,0.00174,0.0
424.0,23.585,8.76e-06,0.000158,9.38e-40,1.69e-38,0.0,0.0,8.76e-06,0.000158,0.00176,0.0
426.0,23.474,9.12e-06,0.000165,2.85e-28,5.16e-27,0.0,0.0,9.12e-06,0.000165,0.00178,0.0
428.0,23.364,9.79e-06,0.000179,3.06e-27,5.6e-26,0.0,0.0,9.79e-06,0.000179,0.0018,0.0
430.0,23.256,9.54e-06,0.000176,2.13e-26,3.93e-25,0.0,0.0,9.54e-06,0.000176,0.00182,0.0
432.0,23.148,9.49e-06,0.000177,4.11e-26,7.67e-25,0.0,0.0,9.49e-06,0.000177,0.00184,0.0
434.0,23.041,9.73e-06,0.000183,2.3e-26,4.34e-25,0.0,0.0,9.73e-06,0.000183,0.00186,0.0
436.0,22.936,9.5e-06,0.000181,4.68e-26,8.89e-25,0.0,0.0,9.5e-06,0.000181,0.00187,0.0
438.0,22.831,1e-05,0.000192,1.16e-24,2.22e-23,0.0,0.0,1e-05,0.000192,0.00189,0.0
440.0,22.727,9.74e-06,0.000189,1.07e-24,2.08e-23,0.0,0.0,9.74e-06,0.000189,0.00191,0.0
442.0,22.624,8.69e-06,0.00017,3.87e-27,7.55e-26,0.0,0.0,8.69e-06,0.00017,0.00193,0.0
444.0,22.523,9.11e-06,0.00018,2.11e-29,4.16e-28,0.0,0.0,9.11e-06,0.00018,0.00195,0.0
446.0,22.422,9.62e-06,0.000191,2.54e-26,5.06e-25,0.0,0.0,9.62e-06,0.000191,0.00197,0.0
